P_mel_1	P_mel_2	P_mel_3	P_sim_1	P_sim_2	P_sim_3	F1_1	F1_2	F1_3
CG9921	72.871446043413	81.4392444264451	102.462211724008	68.9167299545533	47.8850376810469	62.811756208895	125.470636603801	119.038033097101	123.679593564882
CG9992	219.640696525217	178.791904430471	237.370790493952	230.475621487359	196.426379058988	195.097121557931	212.574219039497	177.581328062889	182.830703530696
CG4239	224.772488500105	236.82906712518	275.794119890455	193.192800364404	198.380870392908	207.469134144532	181.465796741034	177.581328062889	217.245894783533
CG9981	5.13179197488824	4.68041634634742	18.7847388160681	5.64891229135683	1.95449133392028	0	3.1108422298463	0.975721582763125	2.1509494533023
CG4301	8.21086715982119	15.9134155775812	7.6846658793006	960.315089530661	1130.67323667288	985.954233824473	1426.8396360895	1649.94519645245	1301.32441924789
Traf-like	0	0	0	0	0.97724566696014	3.8067731035694	4.14778963979507	3.9028863310525	5.37737363325576
AnxB11	2954.88581914065	2686.55898280342	2594.8555119105	1837.02627714924	1730.70207618641	1692.1106445366	1436.17216277904	1447.97082882048	1501.36271840501
CDC50	820.060357587141	820.008943880068	905.082870228737	1011.15530015287	890.270802600688	993.567780031612	747.639082573061	776.674379879448	808.756994441666
CG9903	3.07907518493295	3.74433307707794	8.53851764366733	0	0	0	0	0	0
CG13014	220.667054920194	214.363068662712	268.963305775521	488.06602197323	294.150945755002	395.904402771217	337.007908233349	333.696781304989	342.000963075066
CG9784	457.755844160031	413.748805017112	451.687583350002	438.35559380929	516.962957821914	468.233091739036	445.88738627797	423.463166919196	492.567424806227
CG9782	8.21086715982119	9.36083269269484	17.9308870517014	4.51912983308546	1.95449133392028	0	4.14778963979507	4.87860791381563	3.22642417995345
mthl1	315.092027258138	252.742482702761	211.75523756295	253.071270652786	438.783304465103	275.039356732889	349.451277152735	438.098990660643	379.642578507857
CG9723	565.523475632684	508.29321521333	521.703428028074	476.768197390516	570.711469504722	461.571238807789	486.328335265972	620.558926637348	588.28467547818
CG13012	632.236771306232	701.126368682844	852.144060838	811.183805038841	508.167746819273	713.769956919262	908.36593111512	910.348236717996	1092.68232227757
CG13010	3.07907518493295	0.936083269269484	4.26925882183366	5.64891229135683	8.79521100264126	4.75846637946174	4.14778963979507	9.75721582763125	10.7547472665115
CG4653	0	0.936083269269484	0	39.5423860394978	0	0	0	0	1.07547472665115
CG9672	0	0	0.853851764366733	5.64891229135683	0	0	0	0	0
CG4678	0	3.74433307707794	0	3.3893473748141	1.95449133392028	4.75846637946174	0	0	0
CG13008	2.0527167899553	4.68041634634742	0	0	0	0	0	0	0
mRpL22	309.96023528325	378.177640784872	391.064108079964	386.385600728807	257.992856077477	315.010474320367	287.234432555808	258.566219432228	305.434822368927
CG9609	318.171102443071	292.994063281349	332.148336338659	140.093024825649	140.72337604226	152.270924142776	319.37980226422	275.153486339201	387.170901594415
Sap30	242.220581214725	181.60015423828	221.147606970984	155.909979241448	156.359306713622	135.140445176714	130.655373653545	135.625300004074	169.925006810882
Rrp45	103.662197892743	124.499074812841	178.455018752647	202.231060030574	212.06230973035	238.87501224898	181.465796741034	203.925810797493	216.170420056881
CG4768	468.019428109808	410.940555209304	410.702698660399	430.44711660139	467.123428806947	378.773923805155	439.665701818277	514.205274116167	499.020273166134
CG9132	1318.87053754628	1365.74548986418	1246.62357597543	1580.56565912164	1514.73078378822	1519.85416160008	1144.78994058344	1091.83245111194	1063.64450465799
CG4789	588.103360322193	617.81495771786	845.313246723066	608.952745008266	430.965339129422	525.334688292577	627.353183019004	571.772847499192	625.92629091097
Rai1	93.398613942966	118.882575197224	111.854581132042	311.819958482897	242.356925406115	334.996033114107	294.49306442545	272.226321590912	257.038459669625
CG13005	36.9489022191953	41.1876638478573	46.9618470401703	45.1912983308546	54.7257573497679	67.5702225883568	81.9188453859526	74.1548402899975	47.3208879726507
ppk28	2.0527167899553	7.48866615415587	4.26925882183366	59.8784702883824	33.2263526766448	93.2659410374502	108.879478044621	73.1791187072344	89.2644023120456
CG4829	210.403470970418	248.062066356413	230.539976379018	697.075776753433	770.069585564591	675.702225883568	692.680869845776	790.334482038132	801.228671355108
CG13004	0	3.74433307707794	11.1000729367675	47.4508632473974	53.7485116828077	69.4736091401414	47.6995808576433	58.5432949657875	83.8870286787898
CG4872	531.653648598422	411.876638478573	540.488166844142	459.821460516446	405.556951788458	422.551814496203	426.185385488943	367.847036701698	357.057609248182
Nprl2	202.192603810597	177.855821161202	202.362868154916	109.588898452322	94.7928296951336	103.734567072266	132.729268473442	115.135146766049	115.075795751673
Rcp	71.8450876484354	75.8227448108282	87.0928799654068	109.588898452322	115.314988701297	102.782873796374	102.657793584928	90.7421071969707	124.755068291534
DENR	825.192149562029	773.204780416594	865.805689067867	720.801208377131	452.464743802545	597.663377260395	667.794132007006	606.898824478664	628.077240364272
CG4880	95.4513307329213	95.4804934654874	126.370061126276	50.8402106222115	14.6586850044021	40.922810863371	51.8473704974384	20.4901532380256	43.0189890660461
CG13002	0	0	0	0	0	0	0	0	0
wus	1369.16209890018	1213.16391697325	1277.36223949263	5236.54169408778	5168.65233255218	5114.39966464548	3363.8573978738	3746.7708778104	3958.82246880289
CG13001	5.13179197488824	14.9773323083117	25.615552931002	18.0765193323419	14.6586850044021	16.1787856901699	16.5911585591803	12.6843805759206	21.509494533023
CG13000	0	0.936083269269484	0	1.12978245827137	8.79521100264126	1.9033865517847	13.480316329334	5.85432949657875	2.1509494533023
RhoGAP15B	446.465901815277	465.233384826934	373.133221028262	411.240814810777	613.710278850968	521.527915189007	421.000648439199	515.18099569893	454.925809373437
Ubr1	2450.94384720662	2274.68234432485	1822.97351692298	1164.80571447778	2078.60153362422	1398.98911556175	1888.28123351671	1910.4628590502	1701.40101756212
wcy	675.343823895293	679.596453489646	610.504011522214	620.25056959098	737.820478554906	707.108103988015	719.641502504444	788.383038872605	663.56790634376
CG4949	35.9225438242177	39.3154973093183	42.6925882183367	28.2445614567841	16.6131763383224	39.0194243115863	21.7758956089241	48.7860791381563	32.2642417995345
CG4955	0	1.87216653853897	0.853851764366733	2.25956491654273	0	0	0	0.975721582763125	1.07547472665115
CG8945	19.5008095045753	29.018581347354	13.6616282298677	18.0765193323419	31.2718613427245	28.5507982767705	35.2562119382581	27.3202043173675	10.7547472665115
CG16700	96.477689127899	93.6083269269484	87.0928799654068	1743.25433311272	1921.26498124364	1599.79639677504	1825.02744150983	1880.21548998454	2018.66606192421
TTLL1A	0	2.80824980780845	0	42.9317334143119	46.9077920140867	35.2126512080169	49.7734756775408	81.9606129521026	93.5663012186502
CG12995	0	0	0	0	0	0	0	0.975721582763125	0
CG5162	148954.367504711	159005.912367922	156416.250862577	177459.449850517	172390.044634437	155416.2704196	217875.094199155	227293.366983087	253359.260629752
CG8675	147.795608876781	170.367155007046	161.377983465313	230.475621487359	182.744939721546	202.71066776507	352.562119382581	297.595082742753	333.397165261857
CG8664	0	0	0	4.51912983308546	8.79521100264126	6.66185293124644	6.2216844596926	1.95144316552625	0
CG8661	1.02635839497765	9.36083269269484	1.70770352873347	2.25956491654273	0	3.8067731035694	0	0	1.07547472665115
CG5445	251.457806769524	252.742482702761	298.848117528357	188.673670531318	277.53776941668	296.928302078413	365.005488301966	407.851621594986	407.604921400786
CG5613	73.8978044383907	77.6949113493672	88.8005834941402	117.497375660222	116.292234368257	128.478592245467	135.840110703289	160.994061155916	158.094784817719
p-cup	2.0527167899553	0	0	7.90847720789956	0	0	0	0	1.07547472665115
CG8568	4.10543357991059	0	0	16.9467368740705	8.79521100264126	5.71015965535409	12.4433689193852	8.78149424486813	20.4340198063719
ppk23	0	0	0	55.3593404552969	46.9077920140867	84.700701554419	15.5542111492315	17.5629884897363	9.67927253986036
CG12992	5.13179197488824	5.61649961561691	4.26925882183366	5.64891229135683	9.7724566696014	15.2270924142776	0	1.95144316552625	4.30189890660461
CG12991	156.006476036603	202.193986162209	209.19368226985	248.5521408197	299.037174089803	264.570730698073	207.389481989753	230.270293532098	220.472318963486
stas	1650.38429912406	1865.61395565408	1785.40403929084	1888.99627022972	1402.3475320878	1848.18834178294	2109.15103183579	2094.87423819243	2087.49644442989
CG8326	49.2652029589271	51.4845798098216	81.9697693792064	72.3060773293674	42.021563679286	68.5219158642491	64.2907394168236	80.0091697865763	65.6039583257202
ND-24	453.650410580121	444.639552903005	575.496089183178	447.393853475461	286.332980419321	387.339163288186	376.411909811402	360.041264039593	429.114415933809
CG8289	581.945209952327	610.326291563704	578.911496240645	532.127537845813	469.077920140867	550.078713465778	472.848018936638	422.487445336433	401.15207304088
CG5800	182.691794306021	223.723901355407	303.11737635019	320.858218149068	292.196454421082	286.459676043597	266.495484356833	232.221736697624	231.227066229998
IntS2	487.520237614383	483.018966943054	474.741580987904	341.194302397952	389.921021117096	321.672327251614	400.261700240224	396.142962601829	408.680396127438
CG8188	899.08995400042	796.606862148331	772.735846751893	693.686429378619	841.408519252681	762.306313989771	593.133918490695	563.967074837087	597.96394801804
CG8173	2.0527167899553	6.55258288488639	5.1231105862004	3.3893473748141	0.97724566696014	0	0	0	1.07547472665115
CG12986	0	0	0	0	0	0	0	0	0
Socs16D	541.917232548199	490.50763309721	427.779733947733	497.104281639401	725.116284884424	584.339671397902	602.466445180234	683.005107934188	635.605563450831
CG6398	2465.31286473631	1952.66969969614	2129.50630033063	985.170303612631	739.774969888826	869.847654165607	1023.46709361943	1094.75961586023	1181.94672458962
CG8142	49.2652029589271	43.0598303863963	55.5003646838376	62.1380352049251	42.9988093462462	33.3092646562322	59.1060023670797	38.0531417277619	44.0944637926972
Ucp4A	180.639077516066	146.02899000604	181.870425810114	188.673670531318	173.949728718905	170.35309638473	142.061795162981	141.479629500653	152.717411184464
CG15814	744.109836358795	689.89336945161	666.858227970419	979.521391321274	1002.6540543011	1016.40841865303	683.348343156238	685.932272682477	634.530088724179
Spt7	477.256653664607	442.767386364466	414.971957482232	98.2910738696088	87.9521100264126	96.1210208651272	116.138109914262	104.402209355654	111.84937157172
CG6762	143.690175296871	132.923824236267	155.401021114745	216.918231988102	153.427569712742	177.014949315977	187.687481200727	222.464520869993	217.245894783533
Arp8	237.088789239837	216.235235201251	257.009381074387	373.957993687822	462.237200472146	397.807789323002	689.57002761593	605.923102895901	578.60540293832
CG6769	908.327179555219	873.365690228429	1002.42197136654	681.258822337634	603.937822181367	748.030914851386	957.102459382712	834.241953262472	937.813961639804
CG6788	0	1.87216653853897	0	0	0	0	0	0.975721582763125	2.1509494533023
CG12985	9.23722555479884	12.1690825005033	5.97696235056713	1.12978245827137	0	0.951693275892349	10.3694740994877	2.92716474828938	5.37737363325576
CG7772	118.03121542243	116.074325389416	114.416136425142	114.108028285408	95.7700753620937	171.304789660623	96.4361091252353	140.50390791789	145.189088097905
CG6847	64.6605788835919	97.3526600040264	99.046804666541	79.0847720789956	77.2024076898511	170.35309638473	106.805583224723	114.159425183286	77.4341803188829
CG6867	5.13179197488824	9.36083269269484	21.3462941091683	10.1680421244423	12.7041936704818	12.3720125866005	2.07389481989753	9.75721582763125	6.45284835990691
CG15373	0	0	0	0	0	0	0	0	0
CG7536	333.566478367736	256.486815779839	225.416865792818	274.537137359942	458.328217804306	316.913860872152	326.638434133862	419.560280588144	377.491629054554
Ada3	234.009714054904	232.148650778832	207.485978741116	293.743439150555	343.013229103009	275.039356732889	348.414329742786	313.206628066963	326.94431690195
CG7206	355.120004662266	408.132305401495	360.325444562761	214.65866707156	159.291043714503	221.744533282917	225.017587958882	206.852975545783	231.227066229998
RhoGAP16F	33.8698270342624	44.9319969249352	16.2231835229679	24.85521408197	22.4766503400832	30.4541848285552	26.9606326586679	25.3687611518413	27.9623428929299
Mvb12	682.528332660136	739.505782722892	690.766077372687	479.027762307059	492.531816147911	505.349129498837	359.820751252222	385.410025191435	462.454132459995
CG7135	0	0	0	0	0	0	2.07389481989753	0	2.1509494533023
Frq1	113.925781842519	120.754741735763	111.854581132042	21.4658667071559	107.497023365615	52.3431301740792	39.4040015780532	38.0531417277619	44.0944637926972
Andorra	0	0	0	0	0	0	0	0	0
Hesr	0	0	0	0	1.95449133392028	1.9033865517847	0	1.95144316552625	3.22642417995345
Him	0	0	0	0	0	0.951693275892349	2.07389481989753	4.87860791381563	1.07547472665115
upd2	0	0	0	0	1.95449133392028	0	0	1.95144316552625	0
CG15059	1.02635839497765	0	0	0	0	0	0	0	0
CG6023	42.0806941940836	47.7402467327437	64.038882327505	50.8402106222115	47.8850376810469	31.4058781044475	32.1453697084118	41.9560280588144	59.1511099658133
CG6123	2.0527167899553	0.936083269269484	0	1.12978245827137	0	0	0	0	1.07547472665115
CG6106	1398.92649235453	1321.74957620851	1253.45439009036	5.64891229135683	2.93173700088042	2.85507982767705	8.29557927959014	5.85432949657875	4.30189890660461
CG6179	44.1334109840389	62.7175790410554	82.8236211435731	126.535635326393	102.610795030815	148.464151039206	151.39432185252	160.994061155916	183.906178257347
CG6290	0	4.68041634634742	0	0	0	0	0	0	0
CG15046	45.1597693790165	55.2289128868996	65.7465858562384	40.6721684977692	41.0443180123259	64.7151427606797	37.3301067581556	40.9803064760513	20.4340198063719
CG15044	0	0	0	11.2978245827137	0	0	0	0	0
CG15043	7.18450876484354	3.74433307707794	9.39236940803406	7.90847720789956	4.8862283348007	4.75846637946174	8.29557927959014	0.975721582763125	1.07547472665115
Pgant7	1702.72857726792	1651.25088699137	1588.16428172212	1791.83497881839	1717.02063684897	1609.31332953396	1544.01469341371	1502.61123745521	1309.9282170611
Xrcc2	0	0	0	1.12978245827137	1.95449133392028	0	0	0.975721582763125	0
Ggt-1	19128.2414071984	17083.5196641681	15498.2633750206	20931.4796043936	16876.0554227347	18255.380418167	14849.0869104663	14165.5259385551	14452.2293767382
CG6470	1148.49504397999	1142.02158850877	1251.74668656163	2233.57992000249	2147.98597597839	2192.70130765597	1982.64344782204	2049.99104538533	2078.89264661668
CG6481	1.02635839497765	4.68041634634742	5.97696235056713	6.77869474962819	4.8862283348007	2.85507982767705	3.1108422298463	0.975721582763125	4.30189890660461
CG15042	0	0.936083269269484	0	2.25956491654273	0	0	0	0	0
CG15047	0	0	0	5.64891229135683	2.93173700088042	0	0	0	0
CG15040	0	0	0	0	0	0	0	0	0
wgn	187.82358628091	202.193986162209	217.732199913517	141.222807283921	254.083873409636	236.019932421302	290.345274785655	310.279463318674	297.906499282369
Nup35	97.5040475228766	88.927910580601	86.23902820104	245.162793444886	168.086254717144	249.343638283795	169.022427821649	177.581328062889	238.755389316556
CG6617	213.482546155351	181.60015423828	222.855310499717	175.116281032062	134.859902040499	167.498016557053	232.276219828524	238.076066194203	251.661086036369
Ing3	184.744511095977	180.66407096901	174.185759930814	199.971495114032	236.493451404354	197.952201385609	210.5003242196	255.639054683939	273.170580569392
CG6659	782.085096972968	698.318118875035	645.51193386125	724.190555751945	793.523481571634	738.513982092463	657.424657907518	652.757738868531	513.001444612599
CG6696	0	0	0	0	0	0	0	0	0
Cyp308a1	0	0	0	0	0	0	0	0	0
CG6873	0	0.936083269269484	0	1.12978245827137	0	0	0	0	0
CG12609	1.02635839497765	0	0	2.25956491654273	0	0	0	0	0
